student_ID,date,daily_study_time,daily_submissions,avg_score
0557b1363a5092b5811f,2023-11-02,16.95,8,1.5
0559e9cf806dab4cc20d,2023-09-13,41.53,13,0.154
0559e9cf806dab4cc20d,2023-09-15,0.0,1,1.0
0559e9cf806dab4cc20d,2023-09-17,96.5,17,0.529
0559e9cf806dab4cc20d,2023-09-18,51.95,13,0.462
0559e9cf806dab4cc20d,2023-09-20,33.83,12,0.833
0559e9cf806dab4cc20d,2023-09-22,0.0,1,0.0
0559e9cf806dab4cc20d,2023-09-24,52.23,7,0.857
0559e9cf806dab4cc20d,2023-09-26,25.78,6,0.0
0559e9cf806dab4cc20d,2023-09-27,4.15,4,0.0
0559e9cf806dab4cc20d,2023-09-28,38.65,9,0.667
0559e9cf806dab4cc20d,2023-09-29,0.0,1,3.0
0559e9cf806dab4cc20d,2023-10-01,42.52,12,0.583
0559e9cf806dab4cc20d,2023-10-02,0.0,1,2.0
0559e9cf806dab4cc20d,2023-10-03,67.9,15,0.867
0559e9cf806dab4cc20d,2023-10-04,30.33,8,1.125
0559e9cf806dab4cc20d,2023-10-05,33.1,10,0.9
0559e9cf806dab4cc20d,2023-10-08,88.75,19,0.579
0559e9cf806dab4cc20d,2023-10-09,27.77,7,0.0
0559e9cf806dab4cc20d,2023-10-10,69.17,26,0.269
0559e9cf806dab4cc20d,2023-10-11,39.38,8,0.875
0559e9cf806dab4cc20d,2023-10-12,41.78,20,0.8
0559e9cf806dab4cc20d,2023-10-13,50.3,21,1.714
0559e9cf806dab4cc20d,2023-10-18,43.52,10,1.3
0559e9cf806dab4cc20d,2023-10-22,24.43,11,0.0
0559e9cf806dab4cc20d,2023-10-23,25.92,5,0.6
0559e9cf806dab4cc20d,2023-10-31,25.23,7,0.0
0559e9cf806dab4cc20d,2023-11-16,38.83,8,0.75
0559e9cf806dab4cc20d,2023-11-19,110.75,18,0.389
056ab41140f68c15db14,2023-10-17,94.53,37,0.378
056ab41140f68c15db14,2023-10-18,52.62,29,0.897
056ab41140f68c15db14,2023-10-19,128.08,19,1.368
056ab41140f68c15db14,2023-10-20,26.62,8,2.125
056ab41140f68c15db14,2023-10-22,35.42,15,1.067
056ab41140f68c15db14,2023-10-23,78.47,37,1.243
056ab41140f68c15db14,2023-10-24,60.28,29,1.483
056ab41140f68c15db14,2023-10-28,0.0,1,0.0
056ab41140f68c15db14,2023-10-31,15.67,13,0.692
056ab41140f68c15db14,2023-11-02,79.12,27,0.926
056ab41140f68c15db14,2023-11-03,1.82,4,0.75
056ab41140f68c15db14,2023-11-04,24.03,11,1.364
056ab41140f68c15db14,2023-11-05,8.28,10,1.8
056ab41140f68c15db14,2023-11-10,0.0,1,3.0
056ab41140f68c15db14,2023-12-27,56.08,14,0.857
056ab41140f68c15db14,2023-12-28,6.62,7,1.429
058c03d945c4ae0978a0,2023-10-07,34.1,9,1.222
058c03d945c4ae0978a0,2023-10-18,6.37,2,2.0
058c03d945c4ae0978a0,2023-10-25,13.55,2,1.5
058c03d945c4ae0978a0,2023-11-07,32.7,4,3.0
058c03d945c4ae0978a0,2023-11-15,14.35,3,3.0
058c03d945c4ae0978a0,2023-11-18,0.0,1,0.0
058c03d945c4ae0978a0,2023-11-29,0.0,1,0.0
058c03d945c4ae0978a0,2023-11-30,0.0,1,0.0
058c03d945c4ae0978a0,2023-12-06,57.18,11,1.182
058c03d945c4ae0978a0,2023-12-07,88.72,7,2.0
058c03d945c4ae0978a0,2023-12-13,42.03,11,1.909
058c03d945c4ae0978a0,2023-12-14,34.57,11,1.727
058c03d945c4ae0978a0,2023-12-15,30.45,4,1.25
058c03d945c4ae0978a0,2023-12-16,43.53,7,1.571
058c03d945c4ae0978a0,2023-12-19,0.0,1,3.0
058c03d945c4ae0978a0,2023-12-20,7.22,6,0.667
058c03d945c4ae0978a0,2023-12-21,16.58,6,2.333
05e1c3ce1728da7e37e0,2023-11-08,16.57,15,0.067
05e1c3ce1728da7e37e0,2023-11-09,2.33,3,0.0
05e1c3ce1728da7e37e0,2023-11-10,8.88,9,0.111
05e1c3ce1728da7e37e0,2023-11-15,71.05,35,0.2
05e1c3ce1728da7e37e0,2023-11-21,50.95,32,0.375
05e1c3ce1728da7e37e0,2023-12-11,6.55,3,0.0
05e1c3ce1728da7e37e0,2023-12-15,2.87,4,0.0
05e1c3ce1728da7e37e0,2023-12-31,122.23,50,0.84
05e6d9723ab3cde0841d,2023-09-13,29.32,22,0.182
05e6d9723ab3cde0841d,2023-09-15,166.85,110,0.109
05e6d9723ab3cde0841d,2023-09-16,25.17,8,0.0
05e6d9723ab3cde0841d,2023-09-18,39.85,22,0.591
05e6d9723ab3cde0841d,2023-09-24,22.83,15,0.133
05e6d9723ab3cde0841d,2023-09-25,118.87,42,0.381
05e6d9723ab3cde0841d,2023-09-26,0.42,4,1.5
05e6d9723ab3cde0841d,2023-09-29,189.5,75,0.253
05e6d9723ab3cde0841d,2023-09-30,39.97,17,0.471
05e6d9723ab3cde0841d,2023-10-12,62.97,29,0.931
05e6d9723ab3cde0841d,2023-10-13,48.23,24,0.375
05e6d9723ab3cde0841d,2023-10-15,74.9,28,0.286
05e6d9723ab3cde0841d,2023-10-16,79.45,31,0.387
05e6d9723ab3cde0841d,2023-10-20,267.83,112,0.473
05e6d9723ab3cde0841d,2023-11-04,65.78,45,0.511
05e6d9723ab3cde0841d,2023-11-05,32.1,16,0.438
061db2c91f94c612f2d4,2023-09-13,45.62,7,1.0
061db2c91f94c612f2d4,2023-09-20,32.37,4,2.0
061db2c91f94c612f2d4,2023-10-11,15.98,3,3.0
061db2c91f94c612f2d4,2023-10-12,17.32,7,1.714
061db2c91f94c612f2d4,2023-10-13,21.95,6,2.167
061db2c91f94c612f2d4,2023-10-24,0.0,1,3.0
061db2c91f94c612f2d4,2023-11-06,72.48,7,2.286
061db2c91f94c612f2d4,2023-11-09,7.83,2,3.0
061db2c91f94c612f2d4,2023-11-11,1.6,2,2.5
061db2c91f94c612f2d4,2023-11-12,16.78,6,1.833
061db2c91f94c612f2d4,2023-11-13,82.47,12,2.083
061db2c91f94c612f2d4,2023-11-25,16.72,7,2.286
06309f4c8785254f4c13,2023-10-19,43.27,16,0.25
06309f4c8785254f4c13,2023-11-06,57.23,20,0.25
06309f4c8785254f4c13,2023-12-18,9.78,3,1.333
06309f4c8785254f4c13,2023-12-25,0.0,1,2.0
06309f4c8785254f4c13,2023-12-28,35.85,39,2.179
06aff3e28c5db152f506,2023-10-06,68.37,14,0.286
06aff3e28c5db152f506,2023-10-07,24.93,9,1.556
06aff3e28c5db152f506,2023-10-08,45.73,7,1.143
06aff3e28c5db152f506,2023-10-09,24.73,8,0.875
06aff3e28c5db152f506,2023-10-10,0.0,2,1.5
06aff3e28c5db152f506,2023-10-13,11.8,4,2.25
06aff3e28c5db152f506,2023-10-14,17.7,8,1.75
06aff3e28c5db152f506,2023-10-15,10.7,4,1.5
06aff3e28c5db152f506,2023-10-16,1.33,2,1.5
06aff3e28c5db152f506,2023-10-17,0.0,3,2.667
06aff3e28c5db152f506,2023-10-18,0.0,3,2.0
06aff3e28c5db152f506,2023-10-21,24.3,4,1.25
06aff3e28c5db152f506,2023-10-23,4.92,5,1.8
06aff3e28c5db152f506,2023-10-30,3.12,3,0.667
06aff3e28c5db152f506,2023-11-02,52.72,13,1.0
06aff3e28c5db152f506,2023-11-05,17.43,9,1.333
06aff3e28c5db152f506,2023-11-06,0.0,1,3.0
06aff3e28c5db152f506,2023-11-16,3.6,2,1.5
06aff3e28c5db152f506,2023-12-02,23.02,4,2.25
06aff3e28c5db152f506,2023-12-03,14.03,4,1.0
06aff3e28c5db152f506,2023-12-06,10.32,6,1.0
06aff3e28c5db152f506,2023-12-20,2.43,2,1.0
06aff3e28c5db152f506,2023-12-21,0.13,2,2.0
06aff3e28c5db152f506,2023-12-30,81.63,20,1.7
071685b292483b04e836,2023-09-04,13.78,2,0.5
071685b292483b04e836,2023-09-08,54.47,14,0.214
071685b292483b04e836,2023-09-10,0.0,1,0.0
071685b292483b04e836,2023-09-11,31.42,7,1.143
071685b292483b04e836,2023-10-14,3.38,2,1.0
071685b292483b04e836,2023-10-19,0.0,2,1.5
071685b292483b04e836,2023-10-25,13.15,2,3.0
071685b292483b04e836,2023-11-01,57.62,10,0.7
071685b292483b04e836,2023-11-04,0.9,3,1.0
071685b292483b04e836,2023-11-21,0.0,1,3.0
071685b292483b04e836,2023-11-22,0.0,1,3.0
071685b292483b04e836,2023-11-23,32.72,3,3.0
071685b292483b04e836,2023-11-24,0.0,1,3.0
071685b292483b04e836,2023-11-27,0.0,1,3.0
071685b292483b04e836,2023-12-14,16.73,3,1.0
071685b292483b04e836,2023-12-18,3.1,3,2.0
071685b292483b04e836,2023-12-19,9.72,2,1.5
071685b292483b04e836,2023-12-20,0.0,1,3.0
071685b292483b04e836,2023-12-26,23.92,8,1.875
071685b292483b04e836,2024-01-02,59.93,10,2.3
071685b292483b04e836,2024-01-03,20.12,5,3.2
074d7f43de7264306775,2023-09-29,3.2,3,0.0
074d7f43de7264306775,2023-10-04,68.13,25,0.04
074d7f43de7264306775,2023-10-05,187.03,48,0.083
074d7f43de7264306775,2023-10-06,111.08,25,0.32
074d7f43de7264306775,2023-10-17,94.22,35,0.743
074d7f43de7264306775,2023-10-31,39.77,11,0.636
074d7f43de7264306775,2023-11-01,61.5,22,0.682
074d7f43de7264306775,2023-11-20,45.42,12,1.5
074d7f43de7264306775,2023-11-21,25.97,6,2.0
074d7f43de7264306775,2023-12-11,45.03,25,0.88
077d5c82c9ee5019220f,2023-10-07,28.2,13,0.077
077d5c82c9ee5019220f,2023-10-09,7.48,7,0.286
077d5c82c9ee5019220f,2023-10-10,1.93,6,0.833
077d5c82c9ee5019220f,2023-10-18,41.73,6,0.333
077d5c82c9ee5019220f,2023-10-19,23.5,10,1.3
077d5c82c9ee5019220f,2023-10-23,22.52,6,2.0
077d5c82c9ee5019220f,2023-11-08,2.65,7,2.571
077d5c82c9ee5019220f,2023-11-29,29.22,4,1.75
077d5c82c9ee5019220f,2023-11-30,46.3,30,1.6
077d5c82c9ee5019220f,2023-12-02,33.63,20,0.15
077d5c82c9ee5019220f,2023-12-03,0.45,3,1.0
077d5c82c9ee5019220f,2023-12-13,1.78,5,1.8
077d5c82c9ee5019220f,2023-12-15,0.0,1,3.0
077d5c82c9ee5019220f,2023-12-30,9.88,17,1.882
077d5c82c9ee5019220f,2023-12-31,1.13,3,1.0
07e3362d20ff4337671b,2023-10-18,14.72,13,0.154
07e3362d20ff4337671b,2023-10-20,0.0,1,1.0
07e3362d20ff4337671b,2023-10-30,5.03,5,0.6
07e3362d20ff4337671b,2023-11-13,3.45,2,0.5
07e3362d20ff4337671b,2023-11-23,38.88,15,1.2
07e3362d20ff4337671b,2023-12-03,30.37,4,1.25
07e3362d20ff4337671b,2023-12-05,0.0,2,3.0
07e3362d20ff4337671b,2023-12-06,2.07,8,1.875
07e3362d20ff4337671b,2023-12-12,38.83,12,2.0
07e3362d20ff4337671b,2023-12-13,0.0,1,0.0
07e3362d20ff4337671b,2023-12-14,51.25,30,1.967
07e3362d20ff4337671b,2023-12-20,1.38,5,0.4
07e3362d20ff4337671b,2023-12-21,81.35,20,1.65
091554ffa26fc9b17c36,2023-10-12,28.03,9,0.889
091554ffa26fc9b17c36,2023-10-15,0.25,4,2.0
091554ffa26fc9b17c36,2023-10-23,6.98,2,1.5
091554ffa26fc9b17c36,2023-10-26,10.78,3,1.667
091554ffa26fc9b17c36,2023-10-29,29.8,2,3.0
091554ffa26fc9b17c36,2023-11-05,1.72,3,2.667
091554ffa26fc9b17c36,2023-11-09,0.0,2,1.5
091554ffa26fc9b17c36,2023-11-25,0.0,2,3.0
091554ffa26fc9b17c36,2023-11-26,9.43,5,1.0
091554ffa26fc9b17c36,2023-12-05,29.65,6,0.667
091554ffa26fc9b17c36,2023-12-17,43.95,11,1.091
091554ffa26fc9b17c36,2023-12-22,2.47,6,2.5
091554ffa26fc9b17c36,2024-01-02,50.55,6,2.833
091554ffa26fc9b17c36,2024-01-03,14.22,14,2.643
09400a9b50b6c96c5510,2023-10-03,0.0,1,0.0
09400a9b50b6c96c5510,2023-10-04,44.18,11,0.182
09400a9b50b6c96c5510,2023-10-05,153.63,42,0.619
09400a9b50b6c96c5510,2023-10-26,0.0,1,0.0
09400a9b50b6c96c5510,2023-10-29,33.2,7,3.0
09400a9b50b6c96c5510,2023-10-30,18.8,13,0.462
09400a9b50b6c96c5510,2023-10-31,24.27,5,1.6
09400a9b50b6c96c5510,2023-11-19,0.0,1,3.0
09400a9b50b6c96c5510,2023-11-20,40.02,4,2.5
09400a9b50b6c96c5510,2023-11-21,0.0,1,3.0
09400a9b50b6c96c5510,2023-11-22,0.0,2,3.0
09400a9b50b6c96c5510,2023-11-23,28.52,6,2.333
09400a9b50b6c96c5510,2023-11-26,20.42,11,0.909
09400a9b50b6c96c5510,2023-12-05,8.33,4,0.75
09400a9b50b6c96c5510,2023-12-06,123.9,28,1.571
09400a9b50b6c96c5510,2023-12-07,65.47,13,1.692
09400a9b50b6c96c5510,2023-12-10,15.62,10,0.9
09400a9b50b6c96c5510,2023-12-18,43.27,8,1.5
09400a9b50b6c96c5510,2023-12-19,18.87,4,1.5
098b2c66cbc1ed736e14,2023-10-16,10.43,7,0.286
098b2c66cbc1ed736e14,2023-10-17,58.0,16,0.875
098b2c66cbc1ed736e14,2023-10-21,4.1,4,0.5
098b2c66cbc1ed736e14,2023-10-23,118.6,16,1.562
098b2c66cbc1ed736e14,2023-11-02,9.98,3,2.0
098b2c66cbc1ed736e14,2023-11-03,48.42,13,0.923
098b2c66cbc1ed736e14,2023-11-04,78.68,15,1.533
098b2c66cbc1ed736e14,2023-11-05,1.3,2,1.5
098b2c66cbc1ed736e14,2023-11-07,25.6,8,2.25
098b2c66cbc1ed736e14,2023-11-08,147.57,24,1.375
098b2c66cbc1ed736e14,2023-11-10,54.85,11,1.727
098b2c66cbc1ed736e14,2023-11-13,25.2,4,0.75
098b2c66cbc1ed736e14,2023-12-08,8.75,2,2.0
098b2c66cbc1ed736e14,2023-12-20,26.6,3,1.0
098b2c66cbc1ed736e14,2023-12-21,1.35,2,1.5
098b2c66cbc1ed736e14,2023-12-22,10.22,6,1.5
0999173c045ee29a0b44,2023-09-08,19.07,3,0.667
0999173c045ee29a0b44,2023-09-09,24.73,7,0.429
0999173c045ee29a0b44,2023-09-13,4.82,7,0.0
0999173c045ee29a0b44,2023-09-18,31.5,14,0.643
0999173c045ee29a0b44,2023-09-26,2.9,3,1.333
0999173c045ee29a0b44,2023-09-27,11.37,2,2.0
0999173c045ee29a0b44,2023-09-28,22.43,17,0.824
0999173c045ee29a0b44,2023-09-29,4.35,6,0.5
0999173c045ee29a0b44,2023-10-01,0.0,1,3.0
0999173c045ee29a0b44,2023-10-02,11.93,9,0.0
0999173c045ee29a0b44,2023-10-04,16.55,4,1.5
0999173c045ee29a0b44,2023-10-09,4.18,3,2.0
0999173c045ee29a0b44,2023-10-16,11.63,10,1.2
0999173c045ee29a0b44,2023-10-22,5.87,3,1.333
0999173c045ee29a0b44,2023-11-21,12.58,8,0.75
0999173c045ee29a0b44,2023-11-22,35.02,14,1.786
0999173c045ee29a0b44,2023-11-25,50.05,10,1.7
0999173c045ee29a0b44,2023-11-27,55.68,19,1.316
09dfa3f18e48917f0242,2023-10-18,39.45,18,0.056
09dfa3f18e48917f0242,2023-10-19,134.18,45,0.0
09dfa3f18e48917f0242,2023-10-20,130.08,80,0.05
09dfa3f18e48917f0242,2023-10-21,13.57,9,0.222
09dfa3f18e48917f0242,2023-10-22,126.07,37,0.351
09dfa3f18e48917f0242,2023-11-06,0.0,1,0.0
09dfa3f18e48917f0242,2023-11-07,47.57,15,0.533
09dfa3f18e48917f0242,2023-11-09,69.2,18,0.167
09dfa3f18e48917f0242,2023-11-10,72.03,21,0.333
09dfa3f18e48917f0242,2023-11-24,81.88,33,1.061
09dfa3f18e48917f0242,2023-12-05,73.95,21,1.476
09dfa3f18e48917f0242,2023-12-08,40.33,12,1.25
09dfa3f18e48917f0242,2023-12-13,5.98,7,0.143
09dfa3f18e48917f0242,2023-12-14,39.45,16,0.625
09dfa3f18e48917f0242,2023-12-15,0.0,2,2.0
09dfa3f18e48917f0242,2023-12-16,53.27,11,0.273
09dfa3f18e48917f0242,2023-12-18,0.0,1,3.0
09e4bfadd7e012c37c7c,2023-09-30,0.25,2,1.0
09e4bfadd7e012c37c7c,2023-10-01,36.33,7,1.0
09e4bfadd7e012c37c7c,2023-10-10,70.38,30,0.867
09e4bfadd7e012c37c7c,2023-10-13,35.43,4,0.0
09e4bfadd7e012c37c7c,2023-10-20,18.75,4,1.75
09e4bfadd7e012c37c7c,2023-10-21,64.63,14,1.214
09e4bfadd7e012c37c7c,2023-10-22,52.72,9,1.333
09e4bfadd7e012c37c7c,2023-11-02,0.98,3,0.667
09e4bfadd7e012c37c7c,2023-11-10,21.48,14,1.929
09e4bfadd7e012c37c7c,2023-11-15,40.68,16,0.938
09e4bfadd7e012c37c7c,2023-11-17,29.87,8,0.875
09e4bfadd7e012c37c7c,2023-12-11,43.22,27,0.963
09e4bfadd7e012c37c7c,2023-12-14,1.03,4,3.25
0a7f1a73361654329281,2023-09-29,57.33,23,0.261
0a7f1a73361654329281,2023-10-08,3.8,3,0.0
0a7f1a73361654329281,2023-10-09,2.2,4,0.0
0a7f1a73361654329281,2023-10-10,23.95,6,1.667
0a7f1a73361654329281,2023-10-16,17.68,5,0.6
0a7f1a73361654329281,2023-10-17,37.45,10,1.5
0a7f1a73361654329281,2023-10-18,3.37,4,1.5
0a7f1a73361654329281,2023-10-21,34.1,7,1.0
0a7f1a73361654329281,2023-10-23,1.9,5,0.0
0a7f1a73361654329281,2023-10-25,8.58,6,0.5
0a7f1a73361654329281,2023-11-12,14.87,6,1.833
0a7f1a73361654329281,2023-11-14,27.6,7,1.286
0a7f1a73361654329281,2023-11-15,28.75,15,0.2
0a7f1a73361654329281,2023-11-16,35.0,8,1.75
0a7f1a73361654329281,2023-11-26,3.03,4,0.75
0a7f1a73361654329281,2023-11-27,8.57,3,2.333
0a7f1a73361654329281,2023-11-30,8.88,2,1.5
0a7f1a73361654329281,2023-12-13,2.7,4,3.25
0a8736f6520cea837d94,2023-10-03,8.43,2,0.5
0a8736f6520cea837d94,2023-10-05,52.1,14,0.286
0a8736f6520cea837d94,2023-10-12,0.0,1,0.0
0a8736f6520cea837d94,2023-10-15,18.72,19,0.0
0a8736f6520cea837d94,2023-10-16,3.18,4,0.0
0a8736f6520cea837d94,2023-10-17,51.32,26,0.538
0a8736f6520cea837d94,2023-10-18,72.63,33,0.606
0a8736f6520cea837d94,2023-10-19,6.6,2,0.0
0a8736f6520cea837d94,2023-10-25,0.28,3,0.0
0a8736f6520cea837d94,2023-10-26,16.5,14,0.429
0a8736f6520cea837d94,2023-10-31,68.75,11,0.818
0a8736f6520cea837d94,2023-11-08,29.8,15,0.8
0a8736f6520cea837d94,2023-11-13,31.1,15,0.733
0a8736f6520cea837d94,2023-11-19,8.17,6,0.0
0a8736f6520cea837d94,2023-11-21,54.47,26,0.154
0a8736f6520cea837d94,2023-11-29,124.02,28,1.357
0a8736f6520cea837d94,2023-12-14,3.48,3,2.333
0a8736f6520cea837d94,2023-12-23,29.03,23,0.609
0a8736f6520cea837d94,2023-12-26,38.35,42,0.214
0a8736f6520cea837d94,2023-12-29,15.32,25,0.48
0b02f701b1179f9f74f9,2023-10-08,35.3,9,0.222
0b02f701b1179f9f74f9,2023-10-10,81.05,34,0.088
0b02f701b1179f9f74f9,2023-10-25,47.12,24,0.5
0b02f701b1179f9f74f9,2023-10-26,40.55,3,1.0
0b02f701b1179f9f74f9,2023-11-01,22.22,3,2.0
0b02f701b1179f9f74f9,2023-11-02,0.68,3,2.0
0b02f701b1179f9f74f9,2023-12-06,21.98,9,0.333
0b02f701b1179f9f74f9,2023-12-07,0.0,1,3.0
0b02f701b1179f9f74f9,2023-12-12,8.15,2,3.0
0b02f701b1179f9f74f9,2023-12-13,22.98,8,1.5
0b02f701b1179f9f74f9,2023-12-18,44.23,19,0.579
0b02f701b1179f9f74f9,2023-12-19,23.7,2,1.5
0b02f701b1179f9f74f9,2023-12-21,119.62,23,0.87
0b02f701b1179f9f74f9,2023-12-22,24.92,8,1.375
0b02f701b1179f9f74f9,2023-12-24,1.6,5,1.4
0b02f701b1179f9f74f9,2023-12-25,0.35,2,1.5
0b02f701b1179f9f74f9,2024-01-06,2.93,6,3.167
0b16d35f1f39a063708a,2023-09-23,9.58,11,0.182
0b16d35f1f39a063708a,2023-09-27,22.4,17,0.176
0b16d35f1f39a063708a,2023-10-10,60.37,37,0.135
0b16d35f1f39a063708a,2023-10-12,32.63,18,0.889
0b16d35f1f39a063708a,2023-10-13,0.0,1,0.0
0b16d35f1f39a063708a,2023-10-15,26.45,10,0.2
0b16d35f1f39a063708a,2023-10-16,2.8,2,1.0
0b16d35f1f39a063708a,2023-10-18,3.52,7,0.857
0b16d35f1f39a063708a,2023-10-21,38.78,25,0.32
0b16d35f1f39a063708a,2023-10-22,23.37,10,0.4
0b16d35f1f39a063708a,2023-10-23,30.87,13,0.231
0b16d35f1f39a063708a,2023-10-29,18.37,19,0.316
0b16d35f1f39a063708a,2023-10-30,57.8,33,0.545
0b16d35f1f39a063708a,2023-10-31,64.95,18,0.833
0b16d35f1f39a063708a,2023-11-01,33.35,16,0.25
0b16d35f1f39a063708a,2023-11-13,71.6,26,0.385
0b16d35f1f39a063708a,2023-11-14,26.93,4,1.5
0b16d35f1f39a063708a,2023-11-19,13.72,10,0.8
0b16d35f1f39a063708a,2023-11-26,63.07,15,0.2
0b16d35f1f39a063708a,2023-11-27,46.45,17,0.824
0b16d35f1f39a063708a,2023-11-28,5.37,5,1.2
0b16d35f1f39a063708a,2023-12-05,0.0,1,3.0
0b16d35f1f39a063708a,2023-12-07,1.15,3,2.0
0b16d35f1f39a063708a,2023-12-12,0.0,1,3.0
0b16d35f1f39a063708a,2023-12-13,8.6,7,0.286
0b16d35f1f39a063708a,2023-12-15,41.55,18,0.333
0b16d35f1f39a063708a,2023-12-18,1.03,5,1.0
0b16d35f1f39a063708a,2023-12-23,43.13,32,0.781
0b16d35f1f39a063708a,2023-12-26,11.43,5,0.6
0b16d35f1f39a063708a,2023-12-27,0.0,1,3.0
0b16d35f1f39a063708a,2023-12-28,65.43,12,0.833
0b16d35f1f39a063708a,2023-12-30,0.0,1,3.0
0b28c0a454678b75eefb,2023-10-18,92.08,36,1.111
0b28c0a454678b75eefb,2023-11-25,20.07,32,2.469
0b28c0a454678b75eefb,2023-12-06,13.95,15,2.667
0b307ee95b41e222f204,2023-09-04,31.27,17,0.176
0b307ee95b41e222f204,2023-09-06,0.0,1,1.0
0b307ee95b41e222f204,2023-09-07,1.85,6,0.667
0b307ee95b41e222f204,2023-09-11,2.4,6,1.167
0b307ee95b41e222f204,2023-09-15,19.88,5,1.0
0b307ee95b41e222f204,2023-10-05,0.0,1,3.0
0b307ee95b41e222f204,2023-10-10,36.78,8,1.875
0b307ee95b41e222f204,2023-10-11,22.83,13,1.385
0b307ee95b41e222f204,2023-10-17,74.33,15,0.6
0b307ee95b41e222f204,2023-10-22,0.28,2,0.0
0b307ee95b41e222f204,2023-10-24,64.13,14,1.071
0b307ee95b41e222f204,2023-10-31,83.6,22,1.409
0b307ee95b41e222f204,2023-11-13,8.63,7,1.857
0b307ee95b41e222f204,2023-11-14,15.9,6,2.833
0b307ee95b41e222f204,2023-11-15,0.85,2,1.5
0b307ee95b41e222f204,2023-12-05,60.77,8,2.375
0b307ee95b41e222f204,2023-12-06,39.35,24,0.958
0b307ee95b41e222f204,2023-12-10,17.83,5,0.6
0b307ee95b41e222f204,2024-01-03,18.15,3,3.333
0b307ee95b41e222f204,2024-01-06,7.82,2,4.0
0b828e1ae026c57b34dd,2023-09-13,9.07,6,0.333
0b828e1ae026c57b34dd,2023-09-15,18.13,5,1.0
0b828e1ae026c57b34dd,2023-09-16,15.75,3,1.333
0b828e1ae026c57b34dd,2023-09-17,61.27,9,1.667
0b828e1ae026c57b34dd,2023-09-18,32.62,5,1.0
0b828e1ae026c57b34dd,2023-09-21,22.18,7,0.714
0b828e1ae026c57b34dd,2023-09-22,60.27,7,2.571
0b828e1ae026c57b34dd,2023-09-23,0.0,1,3.0
0b828e1ae026c57b34dd,2023-09-24,15.12,5,2.8
0b828e1ae026c57b34dd,2023-09-25,3.08,4,0.75
0b828e1ae026c57b34dd,2023-09-26,15.32,2,2.0
0b828e1ae026c57b34dd,2023-09-28,81.3,12,1.833
0b828e1ae026c57b34dd,2023-09-29,0.0,1,3.0
0b828e1ae026c57b34dd,2023-09-30,10.4,5,1.8
0b828e1ae026c57b34dd,2023-10-01,0.0,1,3.0
0b828e1ae026c57b34dd,2023-10-09,25.1,6,1.333
0b828e1ae026c57b34dd,2023-10-11,0.88,3,2.0
0b828e1ae026c57b34dd,2023-10-12,0.48,2,2.0
0b828e1ae026c57b34dd,2023-10-22,0.0,1,3.0
0b828e1ae026c57b34dd,2023-12-10,5.2,2,2.5
0b828e1ae026c57b34dd,2023-12-14,0.0,1,2.0
0b8bea274b24847526b7,2023-10-07,82.8,41,0.122
0b8bea274b24847526b7,2023-10-21,23.25,13,1.154
0b8bea274b24847526b7,2023-11-09,8.55,11,2.636
0b8bea274b24847526b7,2023-11-28,33.85,6,3.0
0b8bea274b24847526b7,2023-12-02,40.18,13,1.615
0b8bea274b24847526b7,2023-12-13,0.0,2,1.5
0b8bea274b24847526b7,2023-12-22,8.78,16,1.0
0bb8692f43a372e8d967,2023-09-28,66.68,15,0.4
0bb8692f43a372e8d967,2023-09-29,38.77,8,1.25
0bb8692f43a372e8d967,2023-10-04,0.0,1,2.0
0bb8692f43a372e8d967,2023-10-08,1.48,2,0.0
0bb8692f43a372e8d967,2023-10-09,0.0,1,3.0
0bb8692f43a372e8d967,2023-10-12,42.55,4,1.5
0bb8692f43a372e8d967,2023-10-13,0.0,1,3.0
0bb8692f43a372e8d967,2023-10-15,40.92,16,0.375
0bb8692f43a372e8d967,2023-10-18,0.0,1,3.0
0bb8692f43a372e8d967,2023-10-25,8.9,3,2.0
0bb8692f43a372e8d967,2023-11-06,44.28,9,3.0
0bb8692f43a372e8d967,2023-11-08,0.88,2,3.0
0bb8692f43a372e8d967,2023-11-10,15.9,3,2.0
0bb8692f43a372e8d967,2023-11-11,20.23,10,0.3
0bb8692f43a372e8d967,2023-11-15,19.8,8,0.375
0bb8692f43a372e8d967,2023-11-18,0.0,1,1.0
0bb8692f43a372e8d967,2023-11-20,0.0,1,0.0
0bb8692f43a372e8d967,2023-11-22,20.77,9,1.333
0bb8692f43a372e8d967,2023-11-24,3.18,2,1.5
0bb8692f43a372e8d967,2023-11-26,13.58,3,1.333
0bb8692f43a372e8d967,2023-11-27,0.0,1,0.0
0bb8692f43a372e8d967,2023-12-01,1.23,3,2.0
0bb8692f43a372e8d967,2023-12-03,25.8,8,1.5
0bb8692f43a372e8d967,2023-12-07,38.35,11,1.545
0c57caf5358d30408034,2023-09-13,32.97,37,0.162
0c57caf5358d30408034,2023-09-14,142.92,58,0.845
0c57caf5358d30408034,2023-09-15,3.38,5,1.2
0c57caf5358d30408034,2023-09-17,12.33,6,1.5
0c57caf5358d30408034,2023-09-25,110.7,45,0.911
0c57caf5358d30408034,2023-09-26,136.58,35,0.8
0c670262b3941d307600,2023-10-03,0.0,1,1.0
0c670262b3941d307600,2023-10-05,9.65,4,0.0
0c670262b3941d307600,2023-10-07,39.0,14,0.071
0c670262b3941d307600,2023-10-12,36.47,4,0.75
0c670262b3941d307600,2023-10-18,90.33,12,1.0
